	Region	Difumo_Component	Difumo_names	Yeo_networks7	Yeo_networks17	GM	WM	CSF	x	y	z
278	279	245	Fusiform gyrus mid-anterior LH	VisCent	VisCent	0.6995501646096124	0.1758313343850222	0.0621934684658187	-33.830325302331374	-50.39688166674969	-18.51989997634763
279	280	246	Inferior temporal sulcus middle RH	DefaultB	DefaultB	0.5583920378394174	0.4056496826530582	0.027798181688956	56.29179585136657	-15.208276532171283	-23.095868168666094
280	281	247	Fusiform gyrus mid-posterior LH	VisCent	VisCent	0.7613819995476072	0.1059210666872299	0.1049260676962144	-35.39185384514707	-65.5409405872253	-18.037996268307502
281	282	248	Fluid between cerebellum and occipital cortex	VisCent	VisCent	0.4725039159546922	0.0167848963725534	0.4247619269756655	0.502245296396751	-76.82707304416132	-11.992550244612602
282	283	249	Angular sulcus mid-anterior LH	DorsAttnB	TempPar	0.4484704113914185	0.2494979937604763	0.0341756307633005	-46.12224722668619	-56.31892577626965	14.55062761676676
283	284	250	Lateral geniculate nucleus LH	No network found	No network found	0.5621705865882943	0.2458317098285745	0.0767363806372672	-29.889200490705804	-20.565827067056816	-12.234596279084755
284	285	251	Caudate posterior 	No network found	No network found	0.2525143861633001	0.0371073535866735	0.5011991888554167	-0.6121527816131902	0.36665845210427506	14.846851621836933
285	286	252	Cerebellum Crus I LH	No network found	No network found	0.5425116082876864	0.1532813820952961	0.0183464544272575	-40.165973405391675	-69.0665715108355	-31.559706564048454
286	287	253	Supramarginal gyrus middle LH	SalVentAttnA	SalVentAttnB	0.6102155112435896	0.2199311339261339	0.0858917724915959	-63.090234405346145	-41.719421407412156	35.461465774100446
287	288	254	Middle frontal sulcus anterior RH	SalVentAttnA	SalVentAttnB	0.54712502254102	0.1592251134167616	0.0821552446458626	27.17023553425865	52.080222171418825	26.670225745217635
288	289	255	Precuneus anterior LH	DefaultB	DefaultA	0.3974507008467377	0.5255866861444968	0.0289298901624065	-15.171070129489735	-49.87446124975055	40.59866159515967
289	290	256	Fornix superior	No network found	No network found	0.4649686809022628	0.1897119663411778	0.3140255201803695	0.9223454953147723	-16.600645213884235	19.22126731905179
290	291	257	Heschl’s gyrus middle RH	SomMotA	SomMotB	0.4231467761735429	0.4719127289639722	0.0151873010321226	56.312157723767854	-15.153774449176723	1.1709623388866248
291	292	258	Fluid between cerebellum and peduncle superior	No network found	No network found	0.6068954331579113	0.0955328369492966	0.2751135443714803	0.39626548091028724	-37.55362662818821	-18.369501981297482
292	293	259	Middle temporal gyrus postero-superior RH	SalVentAttnA	TempPar	0.6040457260599605	0.3234504897449339	0.0415839023161403	53.3339589097927	-50.20551715139733	11.278913022446744
293	294	260	Angular gyrus superior anterior LH	ContA	ContB	0.2687831704599729	0.0240161096871284	0.1373341641921663	-44.82980524924333	-55.58044558366484	59.41565865559119
294	295	261	Cerebellum Vermis X	No network found	No network found	0.3213999096636457	0.0828542340465191	0.2771361805157787	-0.4110794992672311	-49.08134047766974	-32.71904490361027
295	296	262	Midbrain superior	No network found	No network found	0.4139764541933407	0.1205473826198049	0.0690426919317059	0.7440999351146331	-27.4185847792874	-3.550702117020194
296	297	263	Cingulate middle posterior RH	SalVentAttnA	SalVentAttnA	0.4681180099963132	0.2308225730720583	0.0350913442019527	10.088935734334612	7.8548776289106	42.73851918625333
297	298	264	Anterior cingulate cortex superior	SalVentAttnA	SalVentAttnB	0.5112974555155811	0.3031341133874806	0.0811643171299113	0.3726721804550266	19.09075458746787	22.921102810502447
298	299	265	Precentral sulcus mid-superior RH	DorsAttnB	DorsAttnB	0.4661392647643183	0.2864776951817742	0.0364063289857012	37.96218040420794	-3.6141234240074596	51.288763955742695
299	300	266	Parieto-occipital sulcus anterior	VisCent	DefaultC	0.1516427133575281	0.1342440382716145	0.0058424137019588	-17.646000300261107	-49.62788625825081	6.764673844885721
300	301	266	Parieto-occipital sulcus anterior	VisCent	DefaultC	0.2610082845743817	0.3219254800016875	0.0257151588602531	18.09407972098016	-48.601762218364456	7.395517978404328
301	302	267	Parieto-occipital sulcus posterior	VisCent	VisPeri	0.3557286987179484	0.2921896656827255	0.0655045133356562	-12.318781708237722	-83.949051828954	37.061311911550945
302	303	267	Parieto-occipital sulcus posterior	VisCent	VisPeri	0.0790750086427514	0.0357537239538396	0.0211075241734172	16.84353782854845	-82.22921390354796	40.882057144116146
303	304	268	Postcentral gyrus mid-inferior lateral LH	SomMotA	SomMotA	0.3430659278768649	0.4823116947228508	0.0467807372348393	-45.51659809837234	-19.451964125946617	50.286461577227215
304	305	269	Cerebrospinal fluid (between lateral occipital cortex and skull LH)	DorsAttnB	DefaultC	0.3529779606543735	0.020226638906845	0.1841441311563336	-49.92644965231835	-79.98148379026767	25.347822204569837
305	306	270	Corticospinal tract postero-superior RH	DorsAttnB	DorsAttnB	0.3870199305735205	0.4781520450439241	0.0356139769823514	33.698731927989314	-34.80672205991195	43.5356396567672
306	307	271	Inferior occipital sulcus superior RH	VisCent	VisCent	0.3090538070980631	0.4315571605660118	0.008373016416545	36.82095273078633	-80.39205087375223	-8.523591531784248
307	308	272	Forceps minor anterior RH	DefaultB	DefaultA	0.1681704821076089	0.4848987362058987	0.0048162393382098	14.365323308288097	61.158804682295	0.6898139530383673
308	309	273	Anterior insula anterior LH	DefaultB	DefaultB	0.612566992161825	0.1805788592442407	0.0815902352443968	-35.481644361812975	25.759368516222054	-7.755796585773467
309	310	274	Lateral occipital sulcus LH	DorsAttnB	DorsAttnA	0.5016103254747323	0.4194552510778431	0.0303340961000869	-43.711750411861615	-66.19462734610177	12.47971340756905
310	311	275	Corticospinal tract superior posterior	SomMotA	SomMotA	0.1379528893038148	0.4616879846291205	0.0083273880262453	-17.02325487527517	-37.302015827647864	58.148772166245635
311	312	275	Corticospinal tract superior posterior	SomMotA	SomMotA	0.0209843285099865	0.0908231079442635	0.0011482963603504	18.41784806059772	-36.227056570624725	59.05108464101272
312	313	276	Superior longitudinal fasciculus I posterior LH	DorsAttnB	DorsAttnA	0.0736549475661477	0.6403097417721915	0.0021965922478101	-18.03492754463207	-57.85022653911072	47.13112840025671
313	314	277	Superior frontal gyrus middle LH	DefaultB	DefaultA	0.3785538581378517	0.2924947113002724	0.036510386473824	-21.045400182600616	30.85579068807951	49.1700877391509
314	315	278	Cerebrospinal fluid (between pre and postcentral gyri and skull LH)	SomMotA	SomMotA	0.404051196317192	0.0770458970587392	0.1343601121279841	-55.582475094244664	-10.10618987753584	52.65041940494652
315	316	279	Supramarginal gyrus antero-inferior LH	SalVentAttnA	SalVentAttnA	0.3898646958891836	0.2086201830591353	0.0429884570761185	-55.92825575762066	-28.621590455896325	23.45266812703764
316	317	280	Midbrain anterior	No network found	No network found	0.5164392520308486	0.3118236082322305	0.1191527115295535	-0.07184868630409369	-15.528601853333384	-14.88338605942478
317	318	281	Thalamus middle	No network found	No network found	0.312297063699042	0.2001931442102963	0.0008253336877061	-12.645520562294195	-22.04293390517053	1.2192554256289299
318	319	282	Cerebrospinal fluid (between frontal pole and skull RH)	ContA	ContB	0.3299576242239263	0.0316114436798096	0.0982579989120246	31.549109290422365	66.19062809547734	9.473765723937476
319	320	283	Cerebellum VI	No network found	No network found	0.7654820272091784	0.0668952824568271	0.08751822727329	-0.9200853814098053	-62.776570410492525	-21.869546091021704
320	321	284	Occipital pole lateral RH	VisCent	VisCent	0.5027132694856538	0.1740387008181272	0.0900280136937925	31.275867920001645	-91.92419424657157	21.447553709442744
321	322	285	Superior temporal gyrus middle RH	SomMotA	SomMotB	0.4552350619984748	0.1721790012935379	0.0354294361213373	67.56629391303824	-28.589796888076407	9.249541956382458
322	323	286	Superior frontal sulcus mid-anterior RH	DefaultB	DefaultA	0.5077355558532467	0.432523137938514	0.0335281995884367	27.073390410009736	25.058983016071977	40.26412241853264
323	324	287	Collateral sulcus anterior LH	LimbicA	DefaultC	0.6973019204580705	0.1913678755010801	0.0392605914891826	-29.44525711184056	-15.373637952664382	-24.649335116305842
324	325	288	Descending occipital gyrus superior	VisCent	VisPeri	0.2425449218554794	0.229003943293042	0.0299987659990603	-16.385725911683593	-88.2546951893337	28.061649649145878
325	326	289	Ventromedial prefrontal cortex posterior RH	DefaultB	DefaultA	0.4253585636784614	0.1509510980579294	0.0566467448983513	7.94688701703916	53.30912093242043	-2.3820825648300996
326	327	290	Cerebellum VI	No network found	No network found	0.0768378520498347	0.1534625434338014	9.74302970073432e-06	-19.37386869730834	-55.61379608553243	-33.25761724077841
327	328	290	Cerebellum VI	No network found	No network found	0.1131712721655193	0.2053179537153998	0.0001194871493333	18.58161228465191	-55.48568994148205	-33.50364333921771
328	329	291	Cerebellum VIIb	No network found	No network found	0.4275019541917798	0.0645975903085634	0.0052500776400126	-24.28299702548587	-69.14764909699919	-53.059952123312385
329	330	291	Cerebellum VIIb	No network found	No network found	0.3542828107907426	0.0479972240105339	0.0074465830331721	19.510287471346672	-68.30075703161245	-53.32748185988562
330	331	292	Thalamus posterior RH	No network found	No network found	0.3169919021560164	0.5664924085180637	1.6864204628682564e-06	19.974106345716393	-22.350997119607683	5.036540609787821
331	332	293	Lateral orbital cortex LH	ContA	ContB	0.4143724730475557	0.0489692164992899	0.0933208309237463	-43.357758294429416	58.516044573752026	-2.848535011578946
332	333	294	Angular gyrus posterior superior RH	DefaultB	DefaultA	0.5019248499896969	0.3309966949556762	0.049189829131592	49.26060972867759	-60.85479147420138	37.965641000982146
333	334	295	Central operculum RH	SalVentAttnA	SalVentAttnA	0.557566403678887	0.0851698572807616	0.1093524261809737	54.13215306056793	2.8740723093077065	2.325551345682939
334	335	296	Parieto-occipital sulcus superior	ContA	ContC	0.5757419377526248	0.1124106957461159	0.1834165529889719	8.881179720140452	-74.66138806768271	37.356476875756115
335	336	297	Descending occipital gyrus superior LH	VisCent	VisCent	0.264822344057144	0.4204135621372757	0.0201770322093561	-18.50528434800539	-88.67071559331427	18.484916418355226
336	337	298	Angular gyrus superior posterior LH	DefaultB	ContB	0.4742628696084945	0.235680343033182	0.0710242165062687	-43.69998418183872	-61.408976457271336	51.67254379597662
337	338	299	Middle frontal gyrus mid-posterior superior RH	ContA	ContB	0.3652164700211948	0.4181683484653898	0.0260348817850988	37.59337450519223	14.095043801524014	51.4037322762162
338	339	300	Cerebellum Crus II	No network found	No network found	0.3640735332770639	0.0680996049590493	0.0106300456672969	-17.921165889352395	-86.13616681179568	-39.77095763151998
339	340	300	Cerebellum Crus II	No network found	No network found	0.2375028111869995	0.0525424445316266	0.0041567088528473	15.543158501968819	-85.654744720125	-40.11648357582036
340	341	301	Superior frontal gyrus middle	SalVentAttnA	SalVentAttnB	0.3660113955349605	0.2552330681631682	0.0379381581439711	-14.639439374836172	8.823690416428235	64.07528875743756
341	342	302	Cerebellum IV	VisCent	DefaultC	0.4520930017300401	0.0093253366822743	0.1689078940819133	-15.405983521415749	-38.48690571492264	-16.9096254998435
342	343	303	Pars triangularis superior RH	ContA	SalVentAttnB	0.3446552717865845	0.3673617416469011	0.0210277678911076	45.81742271250522	38.023133128681025	-0.24810793874951287
343	344	304	Supramarginal gyrus antero-superior LH	DorsAttnB	DorsAttnB	0.4492046356100596	0.4185515727534106	0.0312175576778147	-55.788894426398286	-34.70672433454388	42.58083989792
344	345	305	Posterior insula superior LH	SalVentAttnA	SalVentAttnA	0.3377373081842978	0.5302320035313772	0.0151335039420565	-40.44070140924036	1.24318800452113	16.49191382141464
345	346	306	Intracalcarine cortex LH	VisCent	VisPeri	0.5387752747937605	0.310392376645355	0.0782490674248138	-9.486849936323523	-81.29278485554153	12.919974304868575
346	347	307	Lateral occipital cortex inferior LH	VisCent	VisCent	0.473624113060514	0.0990860382007292	0.0872292002808039	-48.84571107123514	-82.66342408705307	-5.236396663761255
347	348	308	Heschl’s gyrus anterior medial RH	SomMotA	SomMotB	0.5544876020290487	0.0384872275537123	0.215129336508408	45.49846968027981	-9.57575502264649	-0.17030349737892436
348	349	309	Precentral gyrus inferior	SomMotA	SomMotB	0.1141240708457088	0.4776894586597976	0.001996509523396	-52.89210882239285	-1.1052785996687362	20.163005151605716
349	350	309	Precentral gyrus inferior	SomMotA	SomMotB	0.0145926262503797	0.1236248597512798	2.1322810060285093e-05	50.608670424959655	0.12047743122937504	21.64740647985606
350	351	310	Internal capsule anterior limb	No network found	No network found	0.2827211085919783	0.5452547313562467	0.0012240430342809	-19.9344537269033	15.744736145842069	8.908700803835771
351	352	311	Superior temporal gyrus anterior	SomMotA	TempPar	0.2115262826308629	0.0302735465929784	0.0176594136164297	-54.85211363743647	8.21063334085946	-6.570033642486095
352	353	311	Superior temporal gyrus anterior	SomMotA	TempPar	0.4140745711874943	0.0373017618866431	0.0445540602564266	56.3279806312068	9.188277392424197	-7.690827161584664
353	354	312	Posterior corona radiata LH	No network found	No network found	0.0504984177508299	0.6053371204875692	0.0003084944493338	-29.15589378350296	-59.40668441224889	25.62518255989113
354	355	313	Internal capsule anterior limb superior LH	No network found	No network found	0.0367087360172372	0.6665514808549097	0.000972330598533	-21.65296073346515	15.739691831511323	23.32577560344926
355	356	314	Superior temporal sulcus posterior LH	SomMotA	TempPar	0.6463614225172876	0.1775619837864187	0.0627682552759557	-53.05084546241427	-45.301919966325826	10.551168236363296
356	357	315	Postcentral sulcus inferior LH	DorsAttnB	DorsAttnB	0.472409575931671	0.2641017604252208	0.0526967827172969	-45.78218601743934	-30.68456100640418	40.59883265481871
357	358	316	Lateral fissure posterior	SomMotA	SomMotB	0.0687255132540892	0.0258257341285607	0.004909539884184	-33.42141178875204	-28.573268045569733	16.483888669827493
358	359	316	Lateral fissure posterior	SomMotA	SomMotB	0.4789914246364014	0.0993099323259683	0.0573589349540846	37.509370668739734	-28.162926341523146	17.934844937465826
359	360	317	Optic chiasm	No network found	No network found	0.5064390371944987	0.1132546604281472	0.1500125128818263	0.13429139744837926	-2.2763236296395917	-5.845650880084563
360	361	318	Superior frontal gyrus medial middle	SalVentAttnA	SalVentAttnB	0.5643034012474167	0.1145335806714372	0.1898286243782851	-0.26619915359127333	13.879439714940503	60.79712243288961
361	362	319	Cerebellum VIIb 	No network found	No network found	0.5429308178273455	0.125594003863959	0.0342700096347572	0.35482340693704373	-67.73403075070809	-33.11566588510091
362	363	320	Optic radiation posterior RH	No network found	No network found	0.066329748376162	0.7020383929929419	0.0006063255169747	38.453448503591204	-48.60846565043889	14.101862348641205
363	364	321	Fluid between cerebellum and peduncle inferior	No network found	No network found	0.4961236466545875	0.1900008510475749	0.2685664641175208	-0.5098234612323154	-42.285471536359736	-39.47089423331156
364	365	322	Insula middle superior	SalVentAttnA	SalVentAttnA	0.0823159485678343	0.0067587137751006	0.0059094996313597	-36.031780168310114	5.109936387694603	10.622199069715393
365	366	322	Insula middle superior	SalVentAttnA	SalVentAttnA	0.472100062716411	0.110744977079935	0.0433167536050523	38.3131254487497	5.204681977639694	10.582157805806332
366	367	323	Calcarine cortex posterior RH	VisCent	VisCent	0.3368972059843947	0.4009073005263482	0.027475734731614	14.560237137665823	-91.03546282904632	1.9336312611237076
367	368	324	Corpus callosum genu LH	No network found	No network found	0.1053339610039755	0.5431772500423467	0.1116237988520679	-16.1769515090852	29.94992724685656	5.941966978272546
368	369	325	Superior frontal gyrus superior RH	SalVentAttnA	SalVentAttnA	0.4536956121056137	0.0802825096647033	0.0724815158756457	15.17625709403795	5.422389054200266	72.10050580482061
369	370	326	Precentral gyrus superior	SomMotA	SomMotA	0.2062631247157986	0.1019868987003013	0.0621841441060501	-15.551674414757514	-19.237433326207338	76.72911344600737
370	371	326	Precentral gyrus superior	SomMotA	SomMotA	0.1792205280120531	0.1108197290305095	0.0467028707709002	15.166812889048174	-21.205185625449488	76.70188889974887
371	372	327	Precentral sulcus medial inferior LH	SomMotA	SomMotA	0.3463608289905739	0.4275692081623734	0.0277569486338145	-8.625640596926232	-9.856634755817268	55.410397455279764
372	373	328	Postcentral gyrus inferior RH	DorsAttnB	DorsAttnB	0.6003149021742129	0.2888248523304783	0.0884873404595025	58.774316160813555	-18.257491279574566	36.322756594543606
373	374	329	Superior parietal lobule superior	DorsAttnB	DorsAttnB	0.3506577844939113	0.0570399853260734	0.1137583716577612	-13.74526011875119	-60.13950038138633	71.30194303120655
374	375	330	Occipital pole inferior medial LH	VisCent	VisCent	0.4338719107803467	0.2304237619829476	0.0826054103086163	-13.605300735238927	-100.78348228294271	-7.652315299994129
375	376	331	Superior parietal lobule anterior RH	DorsAttnB	DorsAttnA	0.3739740482458351	0.3720316723002115	0.0787580273108845	25.819542121440747	-53.50734727948904	62.83618795058263
376	377	332	Angular gyrus posterior inferior RH	DefaultB	DefaultC	0.582670935082451	0.0942632734009591	0.074059147189202	56.204865363165055	-61.40478536869544	23.97740344305062
377	378	333	Hippocampal gyrus RH	LimbicA	LimbicA	0.0485116960248335	0.0019780129096909	0.001309260770411	-20.310695808476822	-6.861397655095459	-24.90633619288505
378	379	333	Hippocampal gyrus RH	LimbicA	LimbicA	0.7234067836056575	0.1380009419728729	0.0468922400529572	27.208865559058083	-12.378265117418948	-25.808700516805764
379	380	334	Pars triangularis LH	DefaultB	DefaultB	0.6071718566054202	0.199596222550543	0.0776830731968814	-45.79934665175459	23.309834443484988	3.1719548831110274
380	381	335	Posterior orbital gyrus	LimbicA	LimbicB	0.5988377521843071	0.1435119120914354	0.0694517131279504	-33.93855894679983	25.886115745572056	-20.528467550225145
381	382	335	Posterior orbital gyrus	LimbicA	LimbicB	0.0953934050572206	0.0160711567963738	0.0051755665656905	33.17656836375551	26.306105845764108	-21.99825473260465
382	383	336	Precuneus superior RH	DorsAttnB	DorsAttnB	0.4107088013541861	0.1410855016898604	0.1086646950842909	11.034938972762689	-57.1802709121193	68.59947165062971
383	384	337	Superior frontal sulcus posterior RH	DorsAttnB	DorsAttnB	0.3222287646831075	0.5479575285533372	0.0080888793126776	26.220621241806498	0.9466067813828829	47.96779344914815
384	385	338	Superior occipital sulcus posterior LH	VisCent	VisCent	0.4468049609291607	0.2208991938358093	0.0740884395100843	-27.87092884514722	-83.19052178090479	24.344961974868482
385	386	339	Anterior corona radiata RH	No network found	No network found	0.047643480398619	0.93324116873195	0.0002498259782869	24.136278988266767	12.254516079808525	39.07567051195447
386	387	340	Lateral fissure posterior LH	SomMotA	SomMotB	0.4476325178272032	0.4542563803668071	0.0414161957806562	-43.204035433561245	-37.070608065378806	17.762462186456688
387	388	341	Inferior fronto-occipital fasciculus posterior RH	No network found	No network found	0.039017955714044	0.8994353382546428	0.0007551147551934	32.676793243596904	-65.64422043023245	12.815339452323798
388	389	342	Occipital pole inferior medial RH	VisCent	VisCent	0.4818098529738841	0.2778543536603071	0.0286959985935771	11.909226093735654	-92.57266765197053	-11.497927546505537
389	390	343	Lingual gyrus posterior inferior RH	VisCent	VisCent	0.0537787979144091	0.0398534603477723	0.0077750565261521	-22.561692655341716	-91.43139060268389	22.218512829575104
390	391	343	Lingual gyrus posterior inferior RH	VisCent	VisCent	0.5856833015348829	0.1070281675577064	0.0784795946448122	15.676404784875956	-74.6883308770472	-12.378795608005007
391	392	344	Middle temporal gyrus posterior RH	DorsAttnB	ContA	0.6196938767254978	0.2414661192422461	0.0365330363226645	60.59935190439853	-47.22315896820301	-7.96688567964172
392	393	345	Temporal horn of lateral ventricle RH	VisCent	VisPeri	0.3098981653808697	0.5313000416224315	0.1055318650569766	26.953823777572524	-67.97238478826854	5.026157296219466
393	394	346	Frontal pole medial LH	DefaultB	DefaultB	0.4198358435046404	0.2859187712810946	0.0324080121351505	-12.877265680496592	63.53621090984731	18.68379136756826
394	395	347	Cerebellum Crus I RH	No network found	No network found	0.4735590799498659	0.0859529595910536	0.0119062881503449	38.35845515624115	-61.88592736641036	-32.06099456039673
395	396	348	Precentral sulcus mid-inferior LH	ContA	ContA	0.4479450265534113	0.2702385646840085	0.028452676150749	-38.81395509755252	4.95858276877442	30.979745049993696
396	397	349	Callosomarginal sulcus middle LH	SalVentAttnA	SalVentAttnA	0.4773219062348832	0.2613991696167871	0.0667784896338261	-11.756690368114562	-31.178151758380466	48.61638954163661
397	398	350	Occipital pole lateral LH	VisCent	VisCent	0.5377246568032908	0.2255536886827924	0.1317787251664015	-32.34889699615094	-95.93537821229125	8.885625090312189
398	399	351	Superior occipital sulcus inferior LH	DorsAttnB	DorsAttnA	0.5016504975061169	0.2787255909988119	0.0585095044662607	-30.627946137201093	-72.95810732325586	28.848000974809437
399	400	352	Cerebellum VI LH	No network found	VisCent	0.7597507872820412	0.0394855019630077	0.0382398885809574	-28.03727006459046	-56.0779578001829	-22.959117809106495
400	401	353	Intraparietal sulcus middle LH	ContA	ContA	0.5065508428882177	0.1825027477175207	0.1263513247593489	-35.77233721039228	-57.030104569418654	48.609866776189364
401	402	354	Precentral gyrus middle anterior LH	DorsAttnB	DorsAttnB	0.4899445167285696	0.243517846622255	0.0644589066926247	-39.02888341766251	-3.3666481841758014	55.127686395233525
402	403	355	Frontomarginal sulcus RH	ContA	ContB	0.123136242292747	0.6457734779592165	0.0032849578304838	26.144670775419527	50.022358401916904	-4.033626493510127
403	404	356	Orbital H-shaped sulcus RH	ContA	ContB	0.3401257445311498	0.5654228485375764	0.0133859849648297	27.57819210204306	39.282038453779506	-10.108876286431169
404	405	357	Inferior temporal gyrus posterior LH	ContA	ContA	0.592181022606608	0.1218000336534227	0.0499939917433163	-61.144742614798986	-58.08827020301362	-7.029019647256462
405	406	358	Cerebellum VIIIa	No network found	No network found	0.0680469917825327	0.1853141541544831	0.0002555911168693	-16.240744084412952	-62.578274094292084	-38.147202205660825
406	407	358	Cerebellum VIIIa	No network found	No network found	0.1880631460731178	0.4132005918086881	0.002685248952546	15.444095742680943	-62.11326437713822	-38.8207096658368
407	408	359	Superior longitudinal fasciculus II anterior LH	No network found	No network found	0.0075808293632762	0.8323660373642265	1.223934462857847e-06	-26.862629194690356	-5.915095931867356	31.323789400138025
408	409	360	Lateral occipital sulcus posterior RH	VisCent	VisCent	0.4107163874710094	0.3064020387024798	0.0287006535246425	35.630053658350704	-83.91932385073068	11.12787998889985
409	410	361	Frontal pole inferior LH	DefaultB	ContB	0.4660208308950508	0.2145248855830908	0.0365225486277027	-28.23568524742214	60.38278326705151	-7.967219366767466
410	411	362	Lingual gyrus middle LH	VisCent	VisPeri	0.3334982544099129	0.2745868651104494	0.0107299139482395	-19.553878702398492	-66.95405840030514	-4.775779833225286
411	412	363	Inferior frontal gyrus mid-posterior LH	ContA	ContA	0.3095838669994694	0.4211076225893452	0.0174981351367901	-45.589875163612255	31.14693496253139	12.171636549550286
412	413	364	Forceps major LH	No network found	No network found	0.0490369768516654	0.8333948270450194	0.0004962778068919	-30.81111820239164	-61.55953495252247	16.11882637829143
413	414	365	Occipital pole LH	VisCent	VisCent	0.4188947699051462	0.3017823975466699	0.0492434829002899	-29.977669555829834	-97.47246819798106	-2.4117283821817495
414	415	366	Ventrolateral prefrontal cortex RH	ContA	ContB	0.4443117173864572	0.2843840802932725	0.0301268225333567	37.21045446320272	54.98727192469687	2.709645050066399
415	416	367	Dorsomedial prefrontal cortex anterior RH	DefaultB	DefaultA	0.6019746838538104	0.1529876032941831	0.1220516747886639	5.379688052175737	52.47427265150856	17.503694748302408
416	417	368	Superior occipital gyrus superior LH	VisCent	DorsAttnA	0.2679697393062373	0.4145790230621795	0.0356695718155999	-21.467454294275342	-78.95080733260205	32.98471497902909
417	418	369	Frontal pole LH	DefaultB	LimbicB	0.400273529603996	0.1590606247859638	0.0583318940492949	-21.840569111337587	66.15379795243305	-0.4275439140683517
418	419	370	Entorhinal cortex	No network found	DefaultC	0.3617519538061425	0.0685820141048228	0.1169367416553837	-18.073636931126543	-18.56927650552778	-19.261946945578273
419	420	370	Entorhinal cortex	No network found	DefaultC	0.2072565745957593	0.0535045752555367	0.0682466866607649	17.590852768819317	-18.875878893158472	-19.161727157890247
420	421	371	Superior longitudinal fasciculus I mid-anterior RH	No network found	No network found	0.0092434630155183	0.8216376392993736	2.5319777143215007e-05	22.642008817051675	14.499088714730476	29.604258832027213
421	422	372	Cuneus anterior RH	VisCent	VisPeri	0.4531919907393632	0.4591277647250802	0.0375912061183866	16.82653617179082	-68.53971794315562	16.372261967127116
422	423	373	Lateral occipital cortex postero-superior LH	VisCent	DorsAttnA	0.6400647378244717	0.1580375370921866	0.0948668668195584	-46.218722030241715	-76.63202005760455	18.896698843663827
423	424	374	Supramarginal gyrus antero-superior RH	SalVentAttnA	SalVentAttnA	0.4160386124080433	0.0533894256859467	0.0692997876443115	67.06629053099397	-20.751188308498143	29.02732968495617
424	425	375	Corpus callosum middle body	No network found	No network found	0.0749927364984188	0.16503138273057	0.0927374298108429	-11.70528402692591	-5.23742949042159	26.980694649748088
425	426	375	Corpus callosum middle body	No network found	No network found	0.0537320512368566	0.1497489665441774	0.0628264844176096	11.445102510614802	-5.56343239886813	27.44286010582752
426	427	376	Precentral gyrus mid-inferior RH	SomMotA	SomMotB	0.2604714962189195	0.6555083215713264	0.0063997756579618	46.0942426701512	-6.7364902377946265	42.020356138444896
427	428	377	Lunate sulcus inferior RH	VisCent	VisCent	0.3489518006931221	0.274462999394572	0.0241091518276986	34.71619401266835	-87.97948483647093	0.9579673680521239
428	429	378	Mammillary bodies	No network found	No network found	0.2691361133480077	0.0391515472835624	0.2982096632004836	-0.2678221163199339	-6.313285677988802	-18.271216413096525
429	430	379	Central sulcus of the insula postero-inferior	No network found	TempPar	0.0700523966756452	0.5424649044499945	0.000344142206729	40.704671650340856	-30.505737996953854	-0.9171995942853783
430	431	380	Occipital pole superior	VisCent	VisCent	0.3760483120114761	0.1964011207762958	0.1123755549332179	-14.017721496325947	-100.55823438164937	19.92853531099253
431	432	381	Postcentral gyrus inferior LH	SomMotA	SomMotB	0.5572387018103504	0.168144774313663	0.1137554784083437	-64.41409736906763	-9.705241416256342	34.75449994398862
432	433	382	Superior longitudinal fasciculus III middle RH	No network found	No network found	0.0111503409874483	0.8133842892095536	4.989120280574892e-06	31.74262684366022	-14.75458937686372	29.892381345212783
433	434	383	Occipital pole medial RH	VisCent	VisCent	0.4466858761987731	0.2343909871142993	0.0490527527198818	7.11928168317246	-96.04756087172447	3.063186664483027
434	435	384	Cerebrospinal fluid (between superior frontal sulcus and skull)	DefaultB	DefaultB	0.3579467603361217	0.0064455240932171	0.20506920535993	0.45676434468845173	50.54849065740504	46.47977658328071
435	436	385	Cerebellum VI LH	No network found	No network found	0.505755512055073	0.2492359798591778	0.0018273336357877	-19.865695089057	-51.58171183283112	-28.109619587449288
436	437	386	Cingulum inferior	No network found	No network found	0.2566115143683783	0.0440329481723229	0.0307805376595121	-13.501416611834117	-30.050867040446647	6.394569829936458
437	438	386	Cingulum inferior	No network found	No network found	0.3568709336338883	0.093640017456519	0.026095626921773	15.34613269235183	-30.736779208189162	6.665524960740171
438	439	387	Superior occipital sulcus middle RH	DorsAttnB	DorsAttnA	0.2775872191135055	0.4859559130708724	0.0145112188978243	34.31308836424469	-71.04281905753899	27.386950838966413
439	440	388	Superior temporal sulcus mid-anterior LH	DefaultB	TempPar	0.5567886658490875	0.1395523055659921	0.0586087563597723	-56.571736390773594	-16.97580039027949	-5.304932835268957
440	441	389	Superior frontal gyrus anterior RH	DefaultB	SalVentAttnB	0.5200258721611455	0.4204693891815884	0.04870003836262	20.158800891005683	46.00275269481236	34.675372205458686
441	442	390	Posterior cingulate cortex postero-inferior	DefaultB	DefaultA	0.6261278989350749	0.0336898581165632	0.2008924001863553	0.1499356015107196	-56.00928617734645	17.33016418429483
442	443	391	Collateral sulcus posterior LH	VisCent	VisCent	0.4127914464585541	0.3701636960113349	0.0188890720423843	-25.618689207869394	-78.40956930970655	-6.030985402653826
