	Region	Difumo_Component	Difumo_names	Yeo_networks7	Yeo_networks17	GM	WM	CSF	x	y	z
166	167	130	Corpus callosum genu inferior	No network found	No network found	0.2539286554822131	0.3423441911512087	0.199537841569693	-1.7939511407465574	23.410267034186035	0.46252557890888113
167	168	131	Precuneus mid-superior LH	DorsAttnB	ContC	0.4721707669313096	0.2275184322788339	0.0871318068747044	-7.617477274665276	-59.903237077112976	52.8778642073122
168	169	132	Postcentral gyrus mid-inferior	SomMotA	SomMotB	0.2916341312669981	0.098453985552055	0.055358287324549	-62.37647296190384	-8.109452786413584	36.81860013397592
169	170	132	Postcentral gyrus mid-inferior	SomMotA	SomMotB	0.2746909093206746	0.1124076369834751	0.0462121994789065	61.00918040950231	-5.134272204379698	35.62361143571307
170	171	133	Inferior frontal sulcus posterior LH	ContA	ContA	0.3398625144757507	0.4653336478930376	0.0139599636673565	-40.745185596921864	13.07316382795372	23.94776560546147
171	172	134	Lateral occipital cortex posterior LH	VisCent	VisCent	0.5079878542279355	0.1201562527408414	0.1105152883328334	-44.952544307332545	-85.27071809960208	9.240873969097493
172	173	135	Angular gyrus mid-posterior RH	DefaultB	DefaultA	0.4680208240190432	0.2549291292045161	0.039432614359192	54.78916688617693	-57.5104756002079	33.61781909321648
173	174	136	Temporal pole	LimbicA	LimbicA	0.25473811770923	0.0991030729408466	0.0150924222219953	-39.41679544640682	0.9345159769273437	-39.84201397715256
174	175	136	Temporal pole	LimbicA	LimbicA	0.3169626686091374	0.1009022702229284	0.0203602456045331	38.86003263995286	1.4247420777067816	-40.17806554195331
175	176	137	Cerebellum Crus II posterior LH	No network found	No network found	0.6360020935327972	0.0937504573624072	0.0416701289058104	-31.01494934627098	-81.58228786907054	-35.95023129775412
176	177	138	Superior temporal sulcus posterior LH	DorsAttnB	DorsAttnA	0.2678052012012543	0.3807180171340738	0.012141733517336	-46.60038587528106	-59.39063961692847	8.451878796136953
177	178	138	Superior temporal sulcus posterior LH	DorsAttnB	DorsAttnA	0.0251934257503889	0.0665538126734422	0.0006593455821448	41.22991039726966	-58.40289253370382	10.470918360826317
178	179	139	Cerebrospinal fluid (between superior precentral gyrus and skull)	SomMotA	SomMotA	0.4016233559886706	0.2696467403676674	0.106173113287779	-11.60729806494561	-23.952630433138268	76.86128975021208
179	180	140	Lunate sulcus LH	VisCent	VisCent	0.3445108887411266	0.3521118298527135	0.0227089033647464	-29.52781502930256	-90.05801027573878	2.1865666207705203
180	181	141	Cerebellum Crus I medial RH	No network found	No network found	0.728415501613067	0.1223594015043269	0.0258290202939841	21.143543067670706	-73.0166165747096	-28.537535980276758
181	182	142	Posterior cingulate cortex LH	DefaultB	DefaultA	0.6370997782200742	0.2244581195419357	0.0784507801554677	-3.0614894134578634	-41.50386205253798	31.894235225418953
182	183	143	Precuneus anterior	SalVentAttnA	SalVentAttnA	0.3074341203865862	0.0755988918627094	0.0957821845985045	-8.65261013530474	-42.784265614864864	53.03220507845131
183	184	143	Precuneus anterior	SalVentAttnA	SalVentAttnA	0.2408563527517783	0.035923153770098	0.1024465856787024	7.9614996787678365	-41.90601944830496	54.06209995701474
184	185	144	Intraparietal sulcus middle LH	DorsAttnB	ContA	0.4221636849893952	0.2486324871311763	0.0977666648078608	-29.491110572675694	-56.24841324937502	48.61501864010553
185	186	145	Lingual gyrus middle	VisCent	VisPeri	0.4205692482588981	0.0533775719578291	0.0946423922078425	11.666128893776914	-63.681231852251585	-6.196859643734641
186	187	146	Superior temporal gyrus posterior RH	SalVentAttnA	TempPar	0.5501996701092086	0.3049264178714849	0.0502947972021694	62.02757274846877	-41.24987258827481	18.24986583324487
187	188	147	Lateral orbital cortex	DefaultB	DefaultB	0.4393761203867732	0.072892710824632	0.0348382528661689	-41.90149020370081	42.295654728136356	-17.385158227767946
188	189	147	Lateral orbital cortex	DefaultB	DefaultB	0.2760467572699561	0.0403024855946169	0.0209685838622482	37.71268527653703	45.28471517775591	-16.750455607405883
189	190	148	Pons antero-superior	No network found	No network found	0.3776644073692398	0.2891589840872405	0.1459433760327692	0.09173452297491735	-18.116434669602683	-22.6160840191895
190	191	149	Middle frontal sulcus anterior	SalVentAttnA	SalVentAttnB	0.0077542880510647	0.0660903299964219	4.838009376406628e-05	-23.748428150653353	33.53422058382591	27.5808236288281
191	192	149	Middle frontal sulcus anterior	SalVentAttnA	SalVentAttnB	0.1488746711333186	0.531468170258892	0.0026582895937471	23.35960190697483	36.118668315093856	29.792294633637866
192	193	150	Occipital pole superior LH	VisCent	VisCent	0.3739555544663701	0.3019266890639278	0.0415197055073496	-16.889489667556518	-90.89332324164701	23.6351905016988
193	194	151	Lingual gyrus mid-posterior LH	VisCent	VisCent	0.4178641981440652	0.339318641950066	0.0210342094129673	-14.36781134550364	-77.61368190765846	-6.324186885451255
194	195	152	Posterior cingulate cortex superior	DefaultB	ContC	0.7174252330305314	0.0995442831385497	0.1591958164903153	-1.3650355768751723	-37.275934320645334	42.12817175471177
195	196	153	Inferior frontal sulcus posterior RH	ContA	ContA	0.4699457514572001	0.1933024665127304	0.0486257909774858	40.27569338144542	14.294514905698634	27.888592539882097
196	197	154	Cerebrospinal fluid (between angular gyrus and skull LH)	DefaultB	DefaultA	0.4244988567693245	0.030487290707507	0.1401010025172553	-54.10486699047735	-61.926811901999415	46.635902530522316
197	198	155	Intraparietal sulcus mid-anterior LH	ContA	ContA	0.4714624194939931	0.4735428924065155	0.0401032724275744	-39.03962851812652	-46.466200555253806	39.01474456801972
198	199	156	Arcuate fasciculus postero-inferior RH	No network found	TempPar	0.1979673683311306	0.6316089620173624	0.0049686964760331	41.96925710577767	-45.851544412466765	13.40041147174722
199	200	157	Frontal pole lateral RH	ContA	ContB	0.4284042773470279	0.0545675859747433	0.0928355539640292	41.20610884769519	59.49911340085558	3.4587819845038013
200	201	158	Cerebellum VIIIb inferior 	No network found	No network found	0.3864508465675909	0.0485414539744108	0.0051270772827187	-17.843021003380898	-56.32338395396857	-56.76800090185383
201	202	158	Cerebellum VIIIb inferior 	No network found	No network found	0.3716448644547105	0.0413927964036041	0.0083226787527137	15.919831834885386	-56.88899351121097	-56.83256231553236
202	203	159	Parieto-occipital sulcus middle superior LH	VisCent	ContC	0.5304159509794698	0.1650640255777812	0.0819715782906191	-16.034467482463725	-66.76013149082236	29.001199295757345
203	204	160	Anterior rami of the lateral fissure RH	SalVentAttnA	SalVentAttnB	0.5386642368006901	0.2407255850427721	0.0673916167037128	46.65873676316653	25.136205947699523	2.31096816296872
204	205	161	Cingulate gyrus mid-posterior 	SalVentAttnA	SalVentAttnA	0.7495063372380151	0.0746324352617358	0.1344639296246746	0.5553301579508911	-16.8364682538531	41.27596472799462
205	206	162	Superior frontal sulcus posterior LH	DorsAttnB	ContA	0.3994908124925095	0.2377711210365444	0.0452084473287241	-26.353388366647025	4.961674962154575	55.06061999819141
206	207	163	Superior longitudinal fasciculus I posterior LH	DorsAttnB	DorsAttnB	0.1774066427451885	0.4533362151150248	0.0155005811589739	-19.957176324337738	-51.32116173329091	57.42273319733522
207	208	164	Cerebellum IV inferior	No network found	No network found	0.2743608582072636	0.1299141770195936	0.0123407331190069	-15.76653871375919	-39.996084418162155	-28.26066354008391
208	209	164	Cerebellum IV inferior	No network found	No network found	0.2989218755388768	0.1361439979734331	0.0131526870304765	15.388005185929472	-40.08337193318239	-28.516367713299502
209	210	165	Corona radiata superior	No network found	No network found	0.0040403942992156	0.552177924068507	1.740217967292827e-06	-25.79138467442823	-3.593555020525855	29.970940278642516
210	211	165	Corona radiata superior	No network found	No network found	0.0032334051278169	0.1898274912527674	3.034542501054928e-06	22.776271574562415	-1.9341723546673393	30.306249212079322
211	212	166	Insula postero-superior lateral	SomMotA	SomMotB	0.1032635091811318	0.0039613137092641	0.0320280107467186	-43.82226111826497	-13.287243997449721	9.410227403393108
212	213	166	Insula postero-superior lateral	SomMotA	SomMotB	0.5902104257287103	0.0242591794646691	0.143802204234565	43.898679471790416	-9.934466756990503	8.499668462363374
213	214	167	Middle frontal gyrus posterior LH	DefaultB	DefaultB	0.501474130623055	0.2368616507112959	0.0693321717440299	-43.05254276689275	6.552574984617394	47.952619893812866
214	215	168	Third ventricle	No network found	No network found	0.4103706911176775	0.1605695578854592	0.3571269272531901	-10.698789000561675	-13.056137189854056	19.629318094413563
215	216	169	Precentral gyrus middle LH	DorsAttnB	DorsAttnB	0.3811537055834269	0.3336396545226758	0.0352184819193742	-48.60235447541383	0.4150396340552902	40.12010030541455
216	217	170	Callosal sulcus posterior	ContA	ContC	0.3972819275843509	0.2566029282676562	0.0535740277902185	0.4922040609134939	-34.46253377030004	25.49966776997023
217	218	171	Angular gyrus superior LH	DefaultB	DefaultA	0.4445372106147491	0.3108678048454976	0.0405626777025608	-46.948888778044285	-61.79490022660268	45.567672787470784
218	219	172	Superior occipital gyrus LH	VisCent	DorsAttnA	0.4507219497215831	0.2065900280937924	0.0846969990772218	-28.631135500867927	-84.29674428940928	26.16974360039805
219	220	173	Superior longitudinal fasciculus II posterior RH	No network found	ContA	0.1291204385845124	0.6590724649112298	0.0028718954491247	38.28455844033326	-52.39922845188792	34.504254058985765
220	221	174	Superior frontal gyrus anterior	DefaultB	DefaultB	0.1225431807301485	0.2310613599166661	0.0091685746469179	-17.173293448170682	49.444481823671964	29.569431692184168
221	222	174	Superior frontal gyrus anterior	DefaultB	DefaultB	0.1638603667409524	0.2382296866546304	0.0128209050703809	13.487857165698898	52.80310268121781	28.405499687558134
222	223	175	Cuneus posterior RH	VisCent	VisCent	0.3028439644418615	0.4343975572930884	0.0224449433749661	12.68793756168482	-90.65973544534656	9.390942311622425
223	224	176	Superior parts of central and postcentral sulci 	SomMotA	SomMotA	0.1544010372083588	0.0944225002757733	0.0646914426640626	-19.36810096529119	-26.636052111944338	69.81971061007891
224	225	176	Superior parts of central and postcentral sulci 	SomMotA	SomMotA	0.0967428665281178	0.1018249311935097	0.0222688458608157	18.919887916053312	-25.444758300103658	70.52979767362288
225	226	177	Calcarine sulcus mid-anterior	VisCent	VisPeri	0.3228191292343297	0.2642050473062018	0.0614905024417344	-24.288646138248822	-66.64437622946556	6.927371240544758
226	227	177	Calcarine sulcus mid-anterior	VisCent	VisPeri	0.091394686647043	0.0683553226643167	0.0225060076231048	27.459299596373626	-60.63977487345703	7.456302363790556
227	228	178	Middle temporal gyrus medial LH	SalVentAttnA	SalVentAttnA	0.3830749661489425	0.5622806777180972	0.0214045589828464	-41.438373759781385	-8.344250226746851	-15.529251911868386
228	229	179	Occipital pole lateral LH	VisCent	VisCent	0.3990013289943189	0.2622347754335239	0.0818870925690523	-26.24794453039638	-100.07010120446525	1.1197966712392713
229	230	179	Occipital pole lateral LH	VisCent	VisCent	0.0295276796989398	0.0174987282138361	0.0034551939712705	26.4257692220435	-100.32826547042296	5.786359138641529
230	231	180	Fusiform gyrus middle superior RH	VisCent	VisCent	0.4406815381173145	0.3632695008186318	0.0219712198027983	31.048734360104376	-50.94927910446003	-7.764865920031468
231	232	181	Cerebrospinal fluid (between superior parietal lobule and skull RH)	SomMotA	DorsAttnB	0.2922876204690806	0.0627150286165129	0.1324868529724533	26.30426261694828	-42.20784501782933	76.09254777392982
232	233	182	Cerebrospinal fluid (between superior frontal gyrus and skull)	DefaultB	DefaultB	0.3725430797589487	0.008733730419547	0.1399214722557824	-0.34163910042654777	55.028890073952255	42.03730775274698
233	234	183	Planum temporale	SomMotA	SomMotB	0.2683922676122333	0.4429944494491635	0.0075626340839114	-50.50125920890994	-25.760908492697524	5.87358300713413
234	235	183	Planum temporale	SomMotA	SomMotB	0.0422582133280456	0.0203186013378117	0.0028667044143938	55.21420025635146	-16.090267994703026	4.1697680852837635
235	236	184	Subcentral gyrus RH	SomMotA	SomMotB	0.4340764508139632	0.0827497625267288	0.0909848825318926	64.14702218897301	7.202258403661517	20.937066731599458
236	237	185	Middle frontal sulcus anterior LH	SalVentAttnA	SalVentAttnB	0.4840300114914831	0.200994212915571	0.0621879354020552	-25.51794685151576	54.29795056807299	24.349547238669288
237	238	186	Anterior cingulate cortex	DefaultB	DefaultA	0.6629699807680973	0.0985457573396822	0.1332434654116393	0.23943692301766362	35.18603374550909	16.259901727969392
238	239	187	Inferior occipital gyrus	VisCent	VisCent	0.1956292611631947	0.0337425880656502	0.0287330360332325	-51.63992999119231	-74.4512224397586	-7.372792957036438
239	240	187	Inferior occipital gyrus	VisCent	VisCent	0.4506867685431869	0.0830814193494068	0.0340783172441244	53.320748415652474	-67.69339716605823	-11.166262448015104
240	241	188	Cerebrospinal fluid (between superior frontal gyrus lateral RH and skull)	DefaultB	DefaultA	0.347187730656159	0.0149331644151381	0.0914579639252466	22.834737178545936	38.66789852802083	53.57084858169935
241	242	189	Arcuate fasciculus postero-superior	SalVentAttnA	SalVentAttnA	0.280868727466239	0.3833789828803525	0.0188363314067581	-44.815331016074246	-29.04779876715567	25.19587632701449
242	243	190	Superior frontal sulcus anterior LH	SalVentAttnA	SalVentAttnB	0.4600657034346316	0.2397054385070222	0.0568681046842759	-23.548207425463332	37.336434467487635	37.8868471204556
243	244	191	Cingulum middle	SalVentAttnA	SalVentAttnA	0.1029829602101678	0.362122356309302	0.0009340052153779	10.66361872312686	-11.994443694830991	36.65818197917211
244	245	192	Frontal pole medial	DefaultB	DefaultA	0.4446439472447704	0.160392897197243	0.104609213802058	1.1095782636117661	65.47747938747332	1.7140717588361696
245	246	193	Supramarginal gyrus inferior LH	SalVentAttnA	SalVentAttnA	0.5445727853024631	0.1444431955662202	0.0865165153970893	-64.68334492039612	-33.2822886923678	32.28916865350902
246	247	194	Cerebrospinal fluid (between superior cerebellum and limbic lobe)	VisCent	VisPeri	0.1884298260895042	0.0192544781319218	0.4320866223376817	-1.3908782756764992	-37.09329041760405	-4.398234053104943
247	248	195	Occipital pole	VisCent	VisCent	0.4168050851943245	0.2912199735508732	0.0679963783460917	13.914344225050428	-99.78257249913686	0.03898407463017861
248	249	196	Angular gyrus anterior LH	SalVentAttnA	SalVentAttnA	0.4696864461043592	0.2261617993360047	0.0605928812205994	-56.606233667095154	-42.24870229803122	25.985296940299165
249	250	197	Corpus callosum genu	DefaultB	DefaultA	0.3108147723213113	0.5138580181382111	0.024191537766607	-9.50953295946671	38.31563879951679	5.871901842302805
250	251	198	Cerebellum VI antero-inferior LH	No network found	No network found	0.5118689498510571	0.2408245523888678	0.0548367372035777	-37.90949289685569	-47.24450149940037	-37.54175559440349
251	252	198	Cerebellum VI antero-inferior LH	No network found	No network found	0.0316603020609325	0.0101096258875782	0.0119908315037594	27.130398386785245	-38.34118040321556	-41.45565745606916
252	253	199	Precentral gyrus superior RH	SomMotA	SomMotA	0.4123869008993103	0.4438408010432435	0.0583869043805592	23.988514570492526	-14.761850779126974	65.63905524121583
253	254	200	Occipital pole superior	VisCent	VisCent	0.2511029568146821	0.0924099185720113	0.0950606825907887	-18.339952472567774	-99.6399295926352	20.833833532142677
254	255	200	Occipital pole superior	VisCent	VisCent	0.220783141116009	0.1358745789117685	0.028913103199175	16.453097889088667	-98.41220843709439	20.689697189228696
255	256	201	Precentral sulcus mid-superior LH	DorsAttnB	DorsAttnB	0.5205024390221505	0.3732768913686161	0.0374009636392717	-33.016091686216974	-6.193785432296181	50.7980359095651
256	257	202	Superior occipito-frontal fasciculus middle	No network found	No network found	0.1214311001803365	0.140037590297085	0.0594142531953891	-17.97882601038809	-3.69655816630177	25.54237892366828
257	258	202	Superior occipito-frontal fasciculus middle	No network found	No network found	0.132074677312891	0.1683046435363477	0.0764775444994871	16.471434811942913	-3.6281676144936625	26.218953286611622
258	259	203	Middle frontal gyrus mid-posterior RH	ContA	ContB	0.5125107461226849	0.2601586732835515	0.064666754131246	41.82886173431402	22.534986385604924	41.78820373236505
259	260	204	Pons	No network found	No network found	0.3149537596830351	0.3140469386718497	5.575772104181567e-05	-0.7207206730131617	-26.807691213114637	-31.176250605959254
260	261	205	Middle frontal gyrus anterior lateral RH	ContA	SalVentAttnB	0.5280823638678264	0.2564898454434467	0.0404787579417399	41.144080672925014	46.30586662572097	12.995278111471421
261	262	206	Postcentral sulcus superior RH	DorsAttnB	DorsAttnB	0.4334486297283778	0.3314823627209857	0.0623056119903294	35.51885024206442	-33.95345132674355	46.075935464052066
262	263	207	Superior temporal sulcus posterior RH	SalVentAttnA	TempPar	0.6538133736407759	0.2748458898170535	0.0514033461665412	53.48803664612777	-38.788133035896465	5.545826431311184
263	264	208	Corpus callosum genu superior	No network found	No network found	0.1693166081428377	0.4674244558850745	0.2887712721088164	-2.9327276021405027	23.836615702168388	9.42136097984502
264	265	209	Fourth ventricle	No network found	No network found	0.3852635654740069	0.1368528618190402	0.2792523176657125	0.13569707201727965	-45.430062825311225	-30.126551774444984
265	266	210	Calcarine sulcus middle	No network found	No network found	0.036313596023101	0.3225401872467798	0.0034597134592028	-24.33536428907165	-77.12722131245533	1.6044158551154197
266	267	210	Calcarine sulcus middle	No network found	No network found	0.0956147295845762	0.4305403291081756	0.0271152889881436	25.260941859887282	-72.85852849314188	2.8644260577378304
267	268	211	Postcentral sulcus superior LH	SomMotA	SomMotA	0.358988426010715	0.3776151473443589	0.0567452970805359	-31.242353940889487	-39.37082882326723	54.4453238173306
268	269	212	Precentral gyrus superior LH	SomMotA	DorsAttnB	0.3830274945707089	0.430268874526751	0.0482454056854993	-28.416239913749664	-12.92549623346487	62.3128763146606
269	270	213	Precentral sulcus mid-superior RH	DorsAttnB	DorsAttnB	0.4006054034739192	0.3515129510829645	0.0251476277991018	42.397007960165865	-1.1804471128507998	49.88511492437537
270	271	214	Intraparietal sulcus anterior RH	ContA	ContA	0.5026889009003057	0.1383428349581298	0.1485463527974575	44.81143630126212	-45.70938005437422	53.51689415408231
271	272	215	Superior temporal gyrus medial anterior RH	SalVentAttnA	SalVentAttnA	0.4365833031032572	0.3327286404274224	0.0326228357823992	38.66477562069352	-4.00676795448166	-15.548225648524074
272	273	216	Precuneus postero-inferior RH	DefaultB	ContC	0.3807847761082196	0.2962577810065707	0.0304429583388335	8.314328319630704	-63.81963806765141	31.424831984786792
273	274	217	Parieto-occipital sulcus postero-superior 	VisCent	VisPeri	0.2837598957345589	0.0727023759898892	0.0944159912720816	-12.064945666661487	-80.4927756224458	39.46608588354118
274	275	217	Parieto-occipital sulcus postero-superior 	VisCent	VisPeri	0.2738891833863593	0.1074368253084347	0.0857655759225252	13.68571382473769	-78.81810670197787	41.60411630320863
275	276	218	Cerebellum III inferior	No network found	No network found	0.6798990177125989	0.1668925150042002	0.0377298076324708	-0.37832568419544543	-48.79310731887979	-23.146461495530716
276	277	219	Superior parietal lobule medial RH	DorsAttnB	DorsAttnA	0.296612802352643	0.3463749551701938	0.0475664474150479	14.578564468340403	-61.567879169829254	58.49618322709529
277	278	220	Anterior cingulate cortex superior	SalVentAttnA	SalVentAttnB	0.6549495880991085	0.0426674094595444	0.1481955457509485	-0.2703575320787053	21.60230893051147	28.873641578357848
278	279	221	Middle frontal gyrus postero-inferior LH	ContA	ContA	0.5020539482333666	0.3020524195495653	0.059256362397896	-42.44218196435314	16.00561244737534	31.365114568438344
279	280	222	Inferior longitudinal fasciculus	No network found	No network found	0.0134967453543253	0.3748566929946629	0.0006133202209545	-42.05117303390529	-45.58294209176033	-3.3229915733621738
280	281	222	Inferior longitudinal fasciculus	No network found	No network found	0.0091907309890489	0.3036428209766085	0.0008843808977412	40.73405316915159	-44.65066042421907	-3.181808147915959
281	282	223	Cingulate sulcus middle	SalVentAttnA	SalVentAttnB	0.6764388427163559	0.1040850799544966	0.1381500718455383	3.5537197736386616	17.32470377826334	39.90555598423806
282	283	224	Subthalamic nuclei	No network found	No network found	0.1418628358124283	0.2813731556390103	0.0070522405525301	-19.19768366551486	-22.15153962126442	-6.080597484704697
283	284	224	Subthalamic nuclei	No network found	No network found	0.1309062749204946	0.2574472855464035	0.0025363387660484	18.0117250809445	-21.502129611867687	-6.20085445648121
284	285	225	Caudate inferior	No network found	No network found	0.4913475444463628	0.079646242095136	0.1924579150356009	-6.4649066328369	6.913417260939639	2.074823833723684
285	286	226	Parietal operculum posterior RH	SomMotA	SomMotB	0.569971148595934	0.1203827722131936	0.0875452161564347	46.216946896388464	-30.275809389288	20.219128658696278
286	287	227	Collateral sulcus posterior RH	VisCent	VisCent	0.2464641094082141	0.4985669746440099	0.0063677704356413	32.19024338028029	-79.52224077049898	-6.940625518013647
287	288	228	Cuneus postero-superior	VisCent	VisPeri	0.4225011771059559	0.156237168985874	0.1016278623498071	-13.159249415317007	-90.61487997075525	36.785815893682255
288	289	229	Paracentral sulcus	SomMotA	SomMotA	0.1480073233492091	0.4052005828336235	0.0069827992289298	-10.05198415637497	-23.769918012768784	63.052480963159525
289	290	230	Middle temporal gyrus middle posterior LH	DefaultB	DefaultB	0.4763901242551373	0.2542969925066597	0.0211131019209456	-61.74984425231931	-35.08497983448632	-4.3307312483290445
290	291	231	Inferior temporal sulcus posterior LH	DorsAttnB	DorsAttnA	0.4442047191396283	0.243766418073392	0.0202551364123852	-46.367367482042646	-62.3129156877942	-5.528925508321862
291	292	232	Occipital pole lateral RH	VisCent	VisCent	0.3959562607730276	0.2716882711900924	0.0276976237668819	36.91123505717593	-91.14997383404784	-1.746615571188542
292	293	233	Medulla oblongata	No network found	No network found	0.4302375075378	0.33521888794409	0.0310410844526557	-0.9318214706835732	-28.146376156221606	-40.49008870659305
293	294	234	Cerebellum Crus II posterior	No network found	No network found	0.1849604787744879	0.0301832310822887	0.006695248009123	-14.410243122864983	-86.56578301479206	-39.502389608140355
294	295	234	Cerebellum Crus II posterior	No network found	No network found	0.4599001231587084	0.0832942547490246	0.020102506668347	22.165142712581385	-85.06872907434149	-39.4711211535693
295	296	235	Superior temporal sulcus middle-superior RH	SomMotA	TempPar	0.5017070908306003	0.214165605104979	0.0412151749676417	56.24806177410906	-25.713459774935487	-0.14730185444632582
296	297	236	Anterior limb of internal capsule	No network found	No network found	0.3517231149377521	0.1128767770217461	0.0043668502518213	-20.593589546882612	10.344760629216381	-10.362916027620159
297	298	236	Anterior limb of internal capsule	No network found	No network found	0.3057369096993824	0.0965894523803486	0.0011610622521145	18.903409343422567	10.838724620039613	-10.441721736908164
298	299	237	Middle temporal gyrus mid-posterior RH	SalVentAttnA	TempPar	0.664218331996808	0.1266737401042998	0.0773087428992981	64.12962991371128	-50.01670132541848	7.9318228956530135
299	300	238	Lateral occipital cortex superior LH	DorsAttnB	DefaultC	0.4082162194968462	0.1193923896773695	0.1067421981519099	-42.82801047420816	-83.43321351943163	27.67151861071605
300	301	239	Pars triangularis RH	ContA	DefaultB	0.5199537589890095	0.1366338500187185	0.1031406627240567	58.29374228842266	24.298057826838118	14.162376630693046
301	302	240	Cuneus superior 	VisCent	VisPeri	0.4748580011405195	0.1889535997502334	0.0958113558169401	0.09666649930143478	-82.93740232370973	26.918408675174533
302	303	241	Superior parietal lobule postero-inferior posterior	DorsAttnB	ContC	0.2080981659101713	0.1705354116569978	0.0369731098626863	-14.17531259178159	-74.6803223973139	45.15826991018153
303	304	241	Superior parietal lobule postero-inferior posterior	DorsAttnB	ContC	0.2119887582560502	0.3048519073360646	0.0347379707258591	15.38676533911378	-68.1386138420974	47.409782172708645
304	305	242	Superior parietal sulcus LH	DorsAttnB	DorsAttnA	0.3806842048541207	0.3611719145140861	0.0724171758295205	-34.301141604244094	-50.11056756741155	53.49582346708581
305	306	243	Middle temporal gyrus posterior LH	DorsAttnB	DorsAttnB	0.6284449893302505	0.0939583587846306	0.1151972279001363	-57.09567145982866	-67.55214464590031	7.230801737302897
306	307	244	Precuneus antero-inferior	SalVentAttnA	ContC	0.5386786413796799	0.2896106013750684	0.0545558555076675	7.453080090316419	-44.228880902078885	45.704467106362316
307	308	245	Cerebrospinal fluid (between middle frontal gyrus posterior and skull RH)	ContA	ContB	0.4406284602308409	0.0502679951119233	0.1244520755694582	35.13706226463077	11.846953692340918	61.444934585873455
308	309	246	Superior occipital sulcus middle RH	DorsAttnB	ContA	0.4597358611685678	0.3376092576677075	0.0636673462123364	35.43317268587904	-72.25821883171636	42.97172017227757
309	310	247	Supramarginal gyrus anterior RH	DorsAttnB	DorsAttnB	0.57172790075777	0.1911948640728309	0.1011546026046973	60.579439204423664	-18.289832467843965	36.052723647635204
310	311	248	Posterior cingulate cortex inferior	DefaultB	DefaultA	0.630113113013674	0.0667504139096984	0.1294993005716081	0.9224079490787034	-52.78986091886566	21.90633298322163
311	312	249	Lateral fissure anterior LH	SalVentAttnA	SalVentAttnB	0.5933984413497517	0.0283196450559859	0.1397677263318132	-43.934470083711844	15.913771152726895	-1.4570625911111819
312	313	250	Retrosplenial cortex superior	DefaultB	DefaultC	0.4979236078778	0.2218985222458849	0.2197238175631284	0.496528348004901	-45.75253786068208	11.985817175850698
313	314	251	Middle frontal gyrus mid-posterior LH	DefaultB	DefaultB	0.5310106884319198	0.3114439990260344	0.0633394994551013	-35.75826388702929	22.762280434904085	50.47590291794023
314	315	252	Superior temporal gyrus superior RH	SomMotA	SomMotB	0.5341728839401052	0.1971454050008756	0.0462807168779286	58.354713673217844	-4.717453776453283	-0.3641911960570354
315	316	253	Precuneus middle	DefaultB	ContC	0.559786317178228	0.0724180067664106	0.1707980709145203	2.2644799839594754	-54.376906510616536	44.13391922598517
316	317	254	Subsplenial area	No network found	No network found	0.3043172560602392	0.0661082407260195	0.510233750817752	0.0356915158874358	-33.58862850053477	3.849866201115958
317	318	255	Inferior temporal sulcus posterior RH	DorsAttnB	DorsAttnB	0.3994446758309172	0.32148411678604	0.0217319989142478	55.070376104735345	-54.340702766130065	0.637797433159875
318	319	256	Cingulum mid-anterior	SalVentAttnA	SalVentAttnB	0.148124294853844	0.2762625638374894	0.0023639105656073	-10.54318860265866	22.762941056950126	26.116433684778855
319	320	257	Cerebellum VI antero-superior LH	No network found	No network found	0.653574225122533	0.0808438085068542	0.0384765064576852	-34.76417285468355	-51.18835984899388	-30.68154119680493
320	321	258	Superior parietal lobule LH	SomMotA	DorsAttnB	0.4392787964911845	0.2529879788859968	0.1612269234733727	-26.607793636157908	-43.9275659885143	66.7463920763688
321	322	259	Cerebellum III superior	No network found	No network found	0.4584289107908291	0.0424379304268547	0.4152665119793559	-0.47080587271074137	-39.231623991671725	-12.39862702890315
322	323	260	Cerebellum VI posterior	No network found	No network found	0.796754586198544	0.0856327296793574	0.0545304067836256	-0.21250828616966544	-68.6749215314877	-22.69843480250473
323	324	261	Caudate	No network found	No network found	0.5072770689383326	0.069489532737208	0.2834412458568956	-8.924269557169595	-0.5719688455413348	16.312758605010828
324	325	262	Parahippocampal gyrus anterior	VisCent	DefaultC	0.4040427897117408	0.1030480504782387	0.0276051600377112	-30.070061092864847	-31.119069787567042	-20.21620055252518
325	326	262	Parahippocampal gyrus anterior	VisCent	DefaultC	0.2435790000880818	0.0634221070677195	0.0169241192728068	29.953315007004207	-29.372846304767023	-20.582006630301834
326	327	263	Central operculum posterior RH	SomMotA	SomMotB	0.527934410830075	0.3248637486026164	0.0384603297954775	43.19165404467145	-14.919726355922407	19.577973824637937
327	328	264	Middle temporal gyrus mid-anterior LH	DefaultB	DefaultB	0.575483549524212	0.2980947724674813	0.0280064941815385	-57.317832355490665	-11.026414637022299	-18.759725270489085
328	329	265	Fusiform gyrus posterior RH	VisCent	VisCent	0.5020852856992755	0.2759446456246115	0.0351843553074292	16.3367300304959	-80.14081647526982	-10.482651128624127
329	330	266	Frontal operculum RH	SalVentAttnA	SalVentAttnB	0.4630271868427444	0.3696133927334202	0.0262707507205003	34.78721125594325	24.552448318013944	8.508290205485665
330	331	267	Superior frontal gyrus middle LH	DefaultB	DefaultB	0.4642912565061832	0.2227000278043699	0.0396103248417076	-14.614665962081759	27.930229653091658	56.80775559646915
